n_tokens,n_chunks,total_bp,tss_bp,center_idx,tss_chunk_idx,tss_contain_chunk_idx,delta_chunks,center_chunk_bp_center,delta_bp,center_contains_tss,anchor_contains_tss,bp_per_token,chunk_bp_min,chunk_bp_max,ensembl_id,seq_len
29320,66,196608,98304,33,33,33,0,99174.0,870.0,True,True,6.705593451568895,2439,4056,ENSG00000104848,196608
31087,70,196608,98304,35,34,34,1,101520.0,3216.0,False,True,6.324444301476501,1911,3535,ENSG00000143105,196608
30373,68,196608,98304,34,34,34,0,98650.5,346.5,True,True,6.473117571527343,3014,3728,ENSG00000158445,196608
30271,68,196608,98304,34,33,33,1,101107.5,2803.5,False,True,6.494929140101087,2400,4818,ENSG00000182674,196608
31356,71,196608,98304,35,34,34,1,99827.0,1523.0,False,True,6.270187523918867,883,3622,ENSG00000129159,196608
30566,69,196608,98304,34,34,34,0,98136.5,-167.5,True,True,6.43224497808022,1500,3929,ENSG00000166006,196608
29065,66,196608,98304,33,32,32,1,100268.0,1964.0,False,True,6.764424565628763,450,4333,ENSG00000131398,196608
31377,71,196608,98304,35,35,35,0,98681.5,377.5,True,True,6.265991012525098,990,3441,ENSG00000116396,196608
28408,64,196608,98304,32,32,32,0,98077.5,-226.5,True,True,6.920867361306674,1996,4621,ENSG00000102057,196608
30047,68,196608,98304,34,33,33,1,101531.5,3227.5,False,True,6.5433487536193295,1001,4549,ENSG00000184408,196608
31252,70,196608,98304,35,34,34,1,99737.0,1433.0,True,True,6.291053372584154,2992,3607,ENSG00000171385,196608
30588,69,196608,98304,34,34,34,0,99190.0,886.0,True,True,6.4276186739898,1625,4727,ENSG00000162975,196608
29911,67,196608,98304,33,33,33,0,99046.5,742.5,True,True,6.573100197251847,2954,3743,ENSG00000026559,196608
31964,72,196608,98304,36,36,36,0,99457.0,1153.0,True,True,6.1509197847578525,1875,3486,ENSG00000178342,196608
27951,63,196608,98304,31,32,32,-1,96945.0,-1359.0,True,True,7.034023827412257,2120,4268,ENSG00000171126,196608
30023,68,196608,98304,34,33,33,1,101835.0,3531.0,False,True,6.548579422442794,961,3675,ENSG00000168418,196608
29512,67,196608,98304,33,33,33,0,99137.5,833.5,True,True,6.6619680130116565,479,4424,ENSG00000143473,196608
31145,70,196608,98304,35,34,34,1,100670.0,2366.0,False,True,6.312666559640392,2244,3635,ENSG00000055118,196608
29330,66,196608,98304,33,31,31,2,102849.0,4545.0,False,True,6.7033071939993185,2099,4013,ENSG00000135519,196608
28887,65,196608,98304,32,32,32,0,97323.5,-980.5,True,True,6.806106553120781,2392,4302,ENSG00000089558,196608
29911,67,196608,98304,33,34,34,-1,96313.5,-1990.5,False,True,6.573100197251847,2940,5142,ENSG00000140015,196608
29716,67,196608,98304,33,33,33,0,97670.5,-633.5,True,True,6.616233678826221,1904,3815,ENSG00000173826,196608
30661,69,196608,98304,34,34,34,0,99237.0,933.0,True,True,6.4123153191350575,2169,3561,ENSG00000184611,196608
30271,68,196608,98304,34,33,33,1,101443.0,3139.0,False,True,6.494929140101087,2652,4768,ENSG00000183960,196608
31109,70,196608,98304,35,34,34,1,100063.5,1759.5,False,True,6.319971712366196,2053,3443,ENSG00000151704,196608
30585,69,196608,98304,34,34,34,0,99557.0,1253.0,True,True,6.428249141736146,1578,3821,ENSG00000123700,196608
30654,69,196608,98304,34,34,34,0,98251.0,-53.0,True,True,6.413779604619299,2058,4178,ENSG00000162989,196608
28814,65,196608,98304,32,32,32,0,97099.0,-1205.0,True,True,6.823349760533074,2297,4429,ENSG00000168135,196608
31059,70,196608,98304,35,34,34,1,99936.0,1632.0,False,True,6.330145851444026,1758,3505,ENSG00000120457,196608
30532,69,196608,98304,34,34,34,0,99569.5,1265.5,True,True,6.439407834403249,1469,3689,ENSG00000157542,196608
30276,68,196608,98304,34,33,33,1,99725.5,1421.5,True,True,6.4938565200158544,2506,4208,ENSG00000121361,196608
30854,70,196608,98304,35,34,34,1,100854.5,2550.5,False,True,6.37220457639204,473,3565,ENSG00000162728,196608
30850,70,196608,98304,35,34,34,1,101020.5,2716.5,False,True,6.373030794165316,622,3699,ENSG00000177807,196608
30000,68,196608,98304,34,32,32,2,104173.0,5869.0,False,True,6.5536,762,4649,ENSG00000187486,196608
31163,70,196608,98304,35,34,34,1,100824.5,2520.5,False,True,6.30902031255014,2505,3625,ENSG00000184185,196608
29357,66,196608,98304,33,32,32,1,101353.0,3049.0,False,True,6.697142078550261,2281,3812,ENSG00000115474,196608
28494,64,196608,98304,32,31,31,1,101007.5,2703.5,False,True,6.899978942935355,2514,4278,ENSG00000182324,196608
30623,69,196608,98304,34,34,34,0,99345.5,1041.5,True,True,6.420272344316364,1825,3703,ENSG00000157551,196608
30570,69,196608,98304,34,34,34,0,99149.5,845.5,True,True,6.4314033366045145,1527,3495,ENSG00000153822,196608
30800,69,196608,98304,34,34,34,0,98748.5,444.5,True,True,6.383376623376623,2913,3730,ENSG00000260458,196608
30668,69,196608,98304,34,34,34,0,99218.0,914.0,True,True,6.410851702099909,2138,3603,ENSG00000135750,196608
30618,69,196608,98304,34,34,34,0,99271.5,967.5,True,True,6.421320791691162,1811,4205,ENSG00000082482,196608
30279,68,196608,98304,34,34,34,0,99034.5,730.5,True,True,6.493213118002576,2710,3833,ENSG00000171303,196608
29958,68,196608,98304,34,33,33,1,100504.5,2200.5,False,True,6.56278790306429,472,4141,ENSG00000182450,196608
30342,68,196608,98304,34,34,34,0,98725.5,421.5,True,True,6.479731065849318,2918,3759,ENSG00000164626,196608
28520,64,196608,98304,32,31,31,1,101873.0,3569.0,False,True,6.8936886395511925,2924,4164,ENSG00000099337,196608
30037,68,196608,98304,34,33,33,1,100625.5,2321.5,False,True,6.545527183140793,969,4068,ENSG00000173338,196608
31514,71,196608,98304,35,35,35,0,99147.5,843.5,True,True,6.2387510312876815,1783,3600,ENSG00000169427,196608
30243,68,196608,98304,34,34,34,0,98146.5,-157.5,True,True,6.500942366828688,2463,3799,ENSG00000100433,196608
30416,69,196608,98304,34,34,34,0,99056.0,752.0,True,True,6.463966333508679,655,3836,ENSG00000184261,196608
29769,67,196608,98304,33,33,33,0,97168.0,-1136.0,True,True,6.604454298095334,2066,3794,ENSG00000152315,196608
30447,69,196608,98304,34,33,33,1,100887.0,2583.0,False,True,6.457384964035866,778,3862,ENSG00000124249,196608
30361,68,196608,98304,34,33,33,1,100890.5,2586.5,False,True,6.47567603175126,3031,3801,ENSG00000095981,196608
30362,68,196608,98304,34,33,33,1,101139.0,2835.0,False,True,6.475462749489494,2990,3800,ENSG00000124780,196608
30297,68,196608,98304,34,33,33,1,100889.5,2585.5,False,True,6.489355381720962,2661,3953,ENSG00000186795,196608
30355,68,196608,98304,34,34,34,0,99649.5,1345.5,True,True,6.476956020424971,2960,4130,ENSG00000156113,196608
31087,70,196608,98304,35,34,34,1,100346.0,2042.0,False,True,6.324444301476501,2033,3497,ENSG00000145936,196608
30739,69,196608,98304,34,34,34,0,98526.0,222.0,True,True,6.3960441133413575,2595,3545,ENSG00000197584,196608
29424,66,196608,98304,33,33,33,0,98638.5,334.5,True,True,6.68189233278956,2813,3811,ENSG00000171121,196608
30030,68,196608,98304,34,33,33,1,100433.5,2129.5,False,True,6.547052947052947,947,4432,ENSG00000135643,196608
27738,63,196608,98304,31,30,30,1,101042.0,2738.0,False,True,7.088038070516981,545,4393,ENSG00000105642,196608
30255,68,196608,98304,34,33,33,1,100563.0,2259.0,False,True,6.498363906792266,2353,4019,ENSG00000080709,196608
30500,69,196608,98304,34,34,34,0,97386.5,-917.5,True,True,6.446163934426229,1047,4040,ENSG00000143603,196608
29210,66,196608,98304,33,32,32,1,100323.0,2019.0,False,True,6.730845600821636,1940,3833,ENSG00000104783,196608
31375,71,196608,98304,35,35,35,0,98135.5,-168.5,True,True,6.266390438247012,925,3675,ENSG00000053918,196608
31716,71,196608,98304,35,35,35,0,97051.5,-1252.5,True,True,6.199016269390844,2865,3927,ENSG00000075043,196608
30903,70,196608,98304,35,34,34,1,100792.0,2488.0,False,True,6.362100766915834,802,3538,ENSG00000184156,196608
30173,68,196608,98304,34,33,33,1,101976.5,3672.5,False,True,6.51602426010009,1897,3783,ENSG00000117013,196608
30064,68,196608,98304,34,33,33,1,101942.5,3638.5,False,True,6.539648749334752,1121,5097,ENSG00000185760,196608
30256,68,196608,98304,34,33,33,1,100717.0,2413.0,False,True,6.498149127445796,2405,3909,ENSG00000124134,196608
30668,69,196608,98304,34,34,34,0,98706.0,402.0,True,True,6.410851702099909,2265,3951,ENSG00000156486,196608
30346,68,196608,98304,34,34,34,0,99636.5,1332.5,True,True,6.478876952481381,2882,4866,ENSG00000170745,196608
31537,71,196608,98304,35,34,34,1,100494.0,2190.0,False,True,6.234201097124013,2005,3636,ENSG00000107147,196608
30515,69,196608,98304,34,34,34,0,98679.0,375.0,True,True,6.442995248238571,1149,4064,ENSG00000162687,196608
30044,68,196608,98304,34,33,33,1,101059.5,2755.5,False,True,6.5440021302090265,1067,4104,ENSG00000215262,196608
30331,68,196608,98304,34,34,34,0,99165.0,861.0,True,True,6.482081039200818,2884,3916,ENSG00000164794,196608
30682,69,196608,98304,34,34,34,0,98497.0,193.0,True,True,6.407926471546835,2304,3642,ENSG00000168263,196608
27896,63,196608,98304,31,31,31,0,99341.0,1037.0,True,True,7.047892170920562,1758,4298,ENSG00000136802,196608
30209,68,196608,98304,34,33,33,1,101135.0,2831.0,False,True,6.508259128074415,2309,5160,ENSG00000197147,196608
30291,68,196608,98304,34,34,34,0,99387.5,1083.5,True,True,6.490640784391403,2687,4012,ENSG00000171488,196608
30094,68,196608,98304,34,33,33,1,101733.0,3429.0,False,True,6.533129527480561,1301,4536,ENSG00000171492,196608
29367,66,196608,98304,33,32,32,1,102686.0,4382.0,False,True,6.694861579323731,2386,4166,ENSG00000171017,196608
29275,66,196608,98304,33,32,32,1,100562.5,2258.5,False,True,6.715900939368061,2270,4232,ENSG00000110881,196608
30386,68,196608,98304,34,34,34,0,99278.5,974.5,True,True,6.4703481866649115,3031,4850,ENSG00000108684,196608
31543,71,196608,98304,35,35,35,0,98945.5,641.5,True,True,6.23301524902514,2365,3756,ENSG00000213199,196608
31211,70,196608,98304,35,35,35,0,98882.5,578.5,True,True,6.299317548300278,2838,3827,ENSG00000072182,196608
30350,68,196608,98304,34,34,34,0,99039.0,735.0,True,True,6.4780230642504115,2991,4266,ENSG00000256394,196608
28598,64,196608,98304,32,31,31,1,99764.5,1460.5,True,True,6.874886355689209,2984,4236,ENSG00000090674,196608
30069,68,196608,98304,34,33,33,1,100871.0,2567.0,False,True,6.538561308989324,1178,3686,ENSG00000153898,196608
29939,67,196608,98304,33,33,33,0,97933.5,-370.5,True,True,6.566952804034871,3069,4258,ENSG00000055732,196608
30645,69,196608,98304,34,33,33,1,99817.5,1513.5,True,True,6.415663240332844,1995,3654,ENSG00000102452,196608
31490,71,196608,98304,35,35,35,0,98034.5,-269.5,True,True,6.243505874880914,1591,4022,ENSG00000103335,196608
30038,68,196608,98304,34,33,33,1,101548.0,3244.0,False,True,6.545309274918437,987,4539,ENSG00000154864,196608
30414,69,196608,98304,34,34,34,0,98517.5,213.5,True,True,6.464391398697968,573,3753,ENSG00000118762,196608
28558,64,196608,98304,32,32,32,0,98480.5,176.5,True,True,6.884515722389523,3021,5102,ENSG00000107593,196608
29162,66,196608,98304,33,33,33,0,99288.0,984.0,True,True,6.741924422193265,1058,4649,ENSG00000078795,196608
30111,68,196608,98304,34,33,33,1,100701.0,2397.0,False,True,6.5294410680482216,1436,4753,ENSG00000144285,196608
29720,67,196608,98304,33,33,33,0,99642.5,1338.5,True,True,6.6153432032301485,1937,3702,ENSG00000105711,196608
30300,68,196608,98304,34,33,33,1,100571.5,2267.5,False,True,6.488712871287129,2959,4165,ENSG00000136531,196608
30506,69,196608,98304,34,34,34,0,97936.5,-367.5,True,True,6.4448960860158655,1189,3719,ENSG00000149575,196608
30349,68,196608,98304,34,33,33,1,100366.5,2062.5,False,True,6.478236515206432,2890,4060,ENSG00000153253,196608
30625,69,196608,98304,34,34,34,0,98140.5,-163.5,True,True,6.41985306122449,1827,3635,ENSG00000166257,196608
30207,68,196608,98304,34,33,33,1,99823.5,1519.5,True,True,6.508690038732744,1986,3770,ENSG00000007314,196608
30467,69,196608,98304,34,34,34,0,98921.0,617.0,True,True,6.453146026848722,1082,3833,ENSG00000177098,196608
30882,70,196608,98304,35,34,34,1,99984.0,1680.0,False,True,6.366427044880513,652,4098,ENSG00000183873,196608
29259,66,196608,98304,33,31,31,2,102570.5,4266.5,False,True,6.719573464575003,1658,5928,ENSG00000196876,196608
30363,68,196608,98304,34,33,33,1,100127.0,1823.0,False,True,6.4752494812765535,3099,4049,ENSG00000169432,196608
30666,69,196608,98304,34,34,34,0,98912.5,608.5,True,True,6.411269810213265,2279,3713,ENSG00000185313,196608
30439,69,196608,98304,34,33,33,1,101109.5,2805.5,False,True,6.459082098623476,676,3725,ENSG00000168356,196608
29505,67,196608,98304,33,33,33,0,98373.0,69.0,True,True,6.663548551093035,447,3834,ENSG00000111319,196608
28890,65,196608,98304,32,32,32,0,97882.5,-421.5,True,True,6.80539979231568,2313,3904,ENSG00000168447,196608
31502,71,196608,98304,35,34,34,1,100286.0,1982.0,False,True,6.241127547457304,1893,3980,ENSG00000162572,196608
29271,66,196608,98304,33,32,32,1,100021.5,1717.5,False,True,6.71681869427078,1885,4392,ENSG00000166828,196608
27565,62,196608,98304,31,31,31,0,99120.0,816.0,True,True,7.132523127153999,2765,4108,ENSG00000141837,196608
30418,69,196608,98304,34,34,34,0,98781.5,477.5,True,True,6.4635413242159245,546,4096,ENSG00000148408,196608
30983,70,196608,98304,35,34,34,1,100628.0,2324.0,False,True,6.345673433818546,1319,3968,ENSG00000151067,196608
28521,64,196608,98304,32,32,32,0,99131.5,827.5,True,True,6.8934469338382245,2759,5238,ENSG00000157388,196608
30407,69,196608,98304,34,33,33,1,101499.5,3195.5,False,True,6.46587956720492,482,4703,ENSG00000198216,196608
30191,68,196608,98304,34,33,33,1,101611.0,3307.0,False,True,6.512139379285218,1975,4250,ENSG00000102001,196608
30859,70,196608,98304,35,34,34,1,101440.5,3136.5,False,True,6.371172105382547,538,3713,ENSG00000006283,196608
32189,73,196608,98304,36,35,35,1,100347.5,2043.5,False,True,6.107925067569667,505,4032,ENSG00000196557,196608
30488,69,196608,98304,34,34,34,0,99688.0,1384.0,True,True,6.448701128312779,982,3939,ENSG00000100346,196608
31071,70,196608,98304,35,34,34,1,100064.0,1760.0,False,True,6.327701071738921,1803,3582,ENSG00000081248,196608
28950,65,196608,98304,32,32,32,0,98231.0,-73.0,True,True,6.791295336787565,2760,4988,ENSG00000175294,196608
29250,66,196608,98304,33,32,32,1,100491.5,2187.5,False,True,6.721641025641025,1683,4761,ENSG00000166762,196608
29866,67,196608,98304,33,32,32,1,100927.5,2623.5,False,True,6.583004084912609,2600,4512,ENSG00000152705,196608
28905,65,196608,98304,32,32,32,0,98820.0,516.0,True,True,6.801868188894655,2334,3971,ENSG00000188782,196608
28850,65,196608,98304,32,32,32,0,98922.0,618.0,True,True,6.814835355285962,2103,4637,ENSG00000165091,196608
29443,66,196608,98304,33,33,33,0,99293.0,989.0,True,True,6.6775804096049995,3012,4904,ENSG00000149488,196608
30812,69,196608,98304,34,34,34,0,97652.5,-651.5,True,True,6.380890562118655,3022,3544,ENSG00000188869,196608
29420,66,196608,98304,33,32,32,1,101518.0,3214.0,False,True,6.682800815771584,2741,4165,ENSG00000167608,196608
29001,65,196608,98304,32,33,33,-1,96290.5,-2013.5,False,True,6.779352436122893,3017,3873,ENSG00000103534,196608
29416,66,196608,98304,33,34,34,-1,96169.5,-2134.5,False,True,6.683709545825401,2984,4208,ENSG00000141524,196608
27162,61,196608,98304,30,30,30,0,99307.5,1003.5,True,True,7.23834769162801,2581,4136,ENSG00000170537,196608
29462,66,196608,98304,33,34,34,-1,96442.0,-1862.0,False,True,6.673274047926142,3010,4101,ENSG00000167895,196608
29546,67,196608,98304,33,32,32,1,100394.5,2090.5,False,True,6.654301766736614,656,3953,ENSG00000186815,196608
30632,69,196608,98304,34,33,33,1,101613.0,3309.0,False,True,6.418386001566989,1917,3858,ENSG00000162341,196608
30490,69,196608,98304,34,34,34,0,98090.5,-213.5,True,True,6.448278123975074,1115,5144,ENSG00000104321,196608
29595,67,196608,98304,33,32,32,1,100350.0,2046.0,False,True,6.643284338570704,1101,4321,ENSG00000144935,196608
30364,68,196608,98304,34,34,34,0,99284.5,980.5,True,True,6.475036227111053,2984,3756,ENSG00000138741,196608
30277,68,196608,98304,34,33,33,1,101111.5,2807.5,False,True,6.493642038511081,2582,4812,ENSG00000133107,196608
30195,68,196608,98304,34,33,33,1,100679.5,2375.5,False,True,6.511276701440636,1942,4398,ENSG00000072315,196608
29731,67,196608,98304,33,32,32,1,100486.0,2182.0,False,True,6.612895630823046,1925,4948,ENSG00000137672,196608
30702,69,196608,98304,34,34,34,0,99503.5,1199.5,True,True,6.40375219855384,2416,4341,ENSG00000069018,196608
29811,67,196608,98304,33,33,33,0,98478.5,174.5,True,True,6.5951494414813325,2510,3730,ENSG00000134160,196608
30783,69,196608,98304,34,34,34,0,98267.0,-37.0,True,True,6.386901861417016,2958,3821,ENSG00000142185,196608
30248,68,196608,98304,34,33,33,1,100554.5,2250.5,False,True,6.499867759851891,2377,4457,ENSG00000083067,196608
28309,64,196608,98304,32,32,32,0,97788.0,-516.0,True,True,6.945070472287965,1357,4109,ENSG00000130529,196608
31373,71,196608,98304,35,35,35,0,98148.0,-156.0,True,True,6.266789914894973,910,3692,ENSG00000070985,196608
30722,69,196608,98304,34,34,34,0,98126.0,-178.0,True,True,6.399583360458304,2537,3667,ENSG00000144481,196608
29063,66,196608,98304,33,32,32,1,101796.5,3492.5,False,True,6.764890066407459,448,3993,ENSG00000196689,196608
28406,64,196608,98304,32,30,30,2,104895.5,6591.5,False,True,6.9213546433852,2187,4229,ENSG00000187688,196608
28832,65,196608,98304,32,32,32,0,97107.5,-1196.5,True,True,6.8190899001109875,1891,3999,ENSG00000167723,196608
29533,67,196608,98304,33,33,33,0,97338.5,-965.5,True,True,6.657230894253885,592,3934,ENSG00000111199,196608
30740,69,196608,98304,34,34,34,0,97568.0,-736.0,True,True,6.39583604424203,2614,3712,ENSG00000127412,196608
30869,70,196608,98304,35,34,34,1,99938.5,1634.5,False,True,6.369108166769251,612,3767,ENSG00000165125,196608
29610,67,196608,98304,33,33,33,0,98994.5,690.5,True,True,6.639918946301925,989,4489,ENSG00000133958,196608
30334,68,196608,98304,34,33,33,1,99844.5,1540.5,True,True,6.481439968352344,2822,4576,ENSG00000144406,196608
29115,66,196608,98304,33,33,33,0,98682.5,378.5,True,True,6.752807831014941,864,3961,ENSG00000213585,196608
28671,65,196608,98304,32,31,31,1,102431.0,4127.0,False,True,6.857382023647588,873,4098,ENSG00000165637,196608
29082,66,196608,98304,33,33,33,0,99803.5,1499.5,True,True,6.7604703940581805,570,3920,ENSG00000078668,196608
29183,66,196608,98304,33,32,32,1,102344.0,4040.0,False,True,6.737072953431793,1366,4230,ENSG00000186919,196608
30559,69,196608,98304,34,34,34,0,98609.0,305.0,True,True,6.433718380837069,1549,3627,ENSG00000001626,196608
30527,69,196608,98304,34,34,34,0,99160.5,856.5,True,True,6.4404625413568315,1204,3576,ENSG00000016490,196608
30392,68,196608,98304,34,33,33,1,100447.0,2143.0,False,True,6.469070808107396,3088,4249,ENSG00000137975,196608
30090,68,196608,98304,34,34,34,0,99456.0,1152.0,True,True,6.5339980059820535,1492,4569,ENSG00000016602,196608
30224,68,196608,98304,34,33,33,1,101066.5,2762.5,False,True,6.505029115934357,2357,3753,ENSG00000188037,196608
29207,66,196608,98304,33,33,33,0,98621.5,317.5,True,True,6.731536960317732,1604,3920,ENSG00000114859,196608
29529,67,196608,98304,33,32,32,1,101137.0,2833.0,False,True,6.658132683125063,648,4998,ENSG00000109572,196608
30490,69,196608,98304,34,34,34,0,98940.5,636.5,True,True,6.448278123975074,1025,4144,ENSG00000073464,196608
30122,68,196608,98304,34,34,34,0,98765.0,461.0,True,True,6.527056636345528,2250,4614,ENSG00000171365,196608
29460,66,196608,98304,33,33,33,0,99697.0,1393.0,True,True,6.673727087576375,3073,3870,ENSG00000011021,196608
30352,68,196608,98304,34,33,33,1,100902.0,2598.0,False,True,6.477596204533474,2974,4109,ENSG00000103249,196608
30493,69,196608,98304,34,33,33,1,99967.5,1663.5,False,True,6.447643721509855,1012,3846,ENSG00000186510,196608
30507,69,196608,98304,34,34,34,0,99505.0,1201.0,True,True,6.444684826433278,1098,3943,ENSG00000184908,196608
29294,66,196608,98304,33,33,33,0,98566.5,262.5,True,True,6.711545026285246,2129,4130,ENSG00000213719,196608
29412,66,196608,98304,33,32,32,1,99722.5,1418.5,True,True,6.684618523051816,2987,4804,ENSG00000155962,196608
30757,69,196608,98304,34,34,34,0,98933.0,629.0,True,True,6.3923009396235,2893,3903,ENSG00000169583,196608
28235,64,196608,98304,32,31,31,1,101569.5,3265.5,False,True,6.963272534088897,852,4155,ENSG00000169504,196608
30230,68,196608,98304,34,34,34,0,98746.5,442.5,True,True,6.5037380086007275,2196,4242,ENSG00000112782,196608
30700,69,196608,98304,34,34,34,0,98771.5,467.5,True,True,6.404169381107492,2314,3493,ENSG00000159212,196608
29543,67,196608,98304,33,33,33,0,99171.5,867.5,True,True,6.654977490437667,717,5131,ENSG00000198515,196608
31013,70,196608,98304,35,34,34,1,101710.0,3406.0,False,True,6.339535033695547,1584,4488,ENSG00000183862,196608
30367,68,196608,98304,34,33,33,1,100063.5,1759.5,False,True,6.474396548885303,3031,4710,ENSG00000144191,196608
30063,68,196608,98304,34,32,32,2,102615.0,4311.0,False,True,6.5398662808102985,1139,4937,ENSG00000132259,196608
29867,67,196608,98304,33,33,33,0,99567.0,1263.0,True,True,6.58278367428935,2920,3807,ENSG00000070729,196608
30365,68,196608,98304,34,34,34,0,99435.5,1131.5,True,True,6.474822986991602,3005,4796,ENSG00000170289,196608
30298,68,196608,98304,34,34,34,0,99160.5,856.5,True,True,6.489141197438775,2586,4019,ENSG00000213088,196608
29947,68,196608,98304,34,33,33,1,101535.0,3231.0,False,True,6.565198517380706,397,3836,ENSG00000144648,196608
31123,70,196608,98304,35,34,34,1,101611.5,3307.5,False,True,6.317128811489895,2329,3502,ENSG00000144476,196608
29683,67,196608,98304,33,33,33,0,98130.5,-173.5,True,True,6.623589259845703,1565,4859,ENSG00000129048,196608
29851,67,196608,98304,33,33,33,0,98999.5,695.5,True,True,6.586312016347861,2639,4369,ENSG00000166856,196608
32265,73,196608,98304,36,36,36,0,99009.5,705.5,True,True,6.093537889353789,892,3352,ENSG00000197177,196608
29636,67,196608,98304,33,33,33,0,98458.0,154.0,True,True,6.63409366986098,1260,4011,ENSG00000020181,196608
30408,69,196608,98304,34,34,34,0,99556.5,1252.5,True,True,6.4656669297553275,494,3689,ENSG00000152990,196608
32151,72,196608,98304,36,35,35,1,100760.0,2456.0,False,True,6.115144163478585,2806,3322,ENSG00000181790,196608
30736,69,196608,98304,34,35,35,-1,95957.0,-2347.0,False,True,6.396668401874024,2688,4023,ENSG00000121753,196608
30331,68,196608,98304,34,33,33,1,101015.0,2711.0,False,True,6.482081039200818,2877,4063,ENSG00000135298,196608
30313,68,196608,98304,34,32,32,2,103985.0,5681.0,False,True,6.4859301289875635,2634,4131,ENSG00000111452,196608
30588,69,196608,98304,34,33,33,1,100486.0,2182.0,False,True,6.4276186739898,1590,3887,ENSG00000180264,196608
28103,63,196608,98304,31,30,30,1,100132.5,1828.5,False,True,6.995979076966872,3063,4121,ENSG00000174837,196608
28881,65,196608,98304,32,32,32,0,99094.5,790.5,True,True,6.807520515217617,2307,3869,ENSG00000127507,196608
28301,64,196608,98304,32,31,31,1,102413.5,4109.5,False,True,6.947033673721776,1512,3913,ENSG00000131355,196608
27458,62,196608,98304,31,29,29,2,103622.5,5318.5,False,True,7.160317575934154,1495,4267,ENSG00000123146,196608
30219,68,196608,98304,34,34,34,0,99457.0,1153.0,True,True,6.506105430358383,2198,4345,ENSG00000153292,196608
29380,66,196608,98304,33,32,32,1,101046.0,2742.0,False,True,6.691899251191287,2388,3922,ENSG00000173567,196608
30545,69,196608,98304,34,34,34,0,99668.5,1364.5,True,True,6.436667212309707,1368,4409,ENSG00000153294,196608
30321,68,196608,98304,34,34,34,0,99231.5,927.5,True,True,6.484218858217077,3136,4103,ENSG00000069122,196608
30493,69,196608,98304,34,33,33,1,100426.0,2122.0,False,True,6.447643721509855,1072,3795,ENSG00000205336,196608
29509,67,196608,98304,33,33,33,0,98691.0,387.0,True,True,6.662645294655868,511,4967,ENSG00000173698,196608
30576,69,196608,98304,34,34,34,0,99256.0,952.0,True,True,6.430141287284145,1500,3674,ENSG00000182885,196608
29891,67,196608,98304,33,33,33,0,99931.5,1627.5,True,True,6.57749824361848,3013,4541,ENSG00000156920,196608
30305,68,196608,98304,34,34,34,0,99550.5,1246.5,True,True,6.487642303250289,2756,3807,ENSG00000159618,196608
30406,69,196608,98304,34,33,33,1,100634.5,2330.5,False,True,6.466092218641058,493,3804,ENSG00000112414,196608
29421,66,196608,98304,33,33,33,0,99658.5,1354.5,True,True,6.682573671867034,2673,5156,ENSG00000144820,196608
28094,63,196608,98304,31,32,32,-1,94581.0,-3723.0,False,True,6.998220260553855,2995,4277,ENSG00000072071,196608
30695,69,196608,98304,34,34,34,0,98464.0,160.0,True,True,6.405212575338003,2515,3533,ENSG00000117114,196608
30424,69,196608,98304,34,33,33,1,100920.0,2616.0,False,True,6.462266631606626,579,4290,ENSG00000150471,196608
30609,69,196608,98304,34,34,34,0,99316.0,1012.0,True,True,6.423208860139175,1797,3542,ENSG00000162618,196608
29836,67,196608,98304,33,33,33,0,98953.5,649.5,True,True,6.589623273897305,2692,4258,ENSG00000164199,196608
30449,69,196608,98304,34,34,34,0,98709.0,405.0,True,True,6.456960819731354,787,4715,ENSG00000120907,196608
30474,69,196608,98304,34,33,33,1,100029.0,1725.0,False,True,6.4516637133293955,983,4059,ENSG00000170214,196608
29844,67,196608,98304,33,33,33,0,97900.0,-404.0,True,True,6.587856855649377,2717,4322,ENSG00000171873,196608
30495,69,196608,98304,34,33,33,1,101330.0,3026.0,False,True,6.447220855878013,1027,4742,ENSG00000150594,196608
30427,69,196608,98304,34,34,34,0,97800.5,-503.5,True,True,6.461629473822592,706,4374,ENSG00000274286,196608
31980,72,196608,98304,36,35,35,1,100196.5,1892.5,False,True,6.147842401500938,1913,3362,ENSG00000184160,196608
30320,68,196608,98304,34,34,34,0,98867.0,563.0,True,True,6.4844327176781,2862,3708,ENSG00000043591,196608
30646,69,196608,98304,34,34,34,0,98848.0,544.0,True,True,6.415453892840827,2013,3983,ENSG00000169252,196608
28110,63,196608,98304,31,31,31,0,97285.5,-1018.5,True,True,6.994236926360726,2941,3981,ENSG00000188778,196608
30124,68,196608,98304,34,32,32,2,102883.5,4579.5,False,True,6.526623290399681,1641,5284,ENSG00000157240,196608
28322,64,196608,98304,32,31,31,1,101164.5,2860.5,False,True,6.941882635407104,1671,4112,ENSG00000180340,196608
29245,66,196608,98304,33,31,31,2,103207.5,4903.5,False,True,6.722790220550522,1872,3913,ENSG00000104290,196608
29389,66,196608,98304,33,33,33,0,97154.5,-1149.5,True,True,6.689849943856545,3117,4424,ENSG00000174804,196608
28683,65,196608,98304,32,31,31,1,99723.0,1419.0,True,True,6.854513126242025,872,3895,ENSG00000163251,196608
30180,68,196608,98304,34,33,33,1,99747.0,1443.0,True,True,6.514512922465209,2022,4093,ENSG00000164930,196608
29960,68,196608,98304,34,33,33,1,101489.5,3185.5,False,True,6.562349799732977,562,3967,ENSG00000155760,196608
